order_id,customer_id,order_date,order_status,payment_method,shipping_address,total_amount
ORD_00004278,CUST_000860,2024-07-22,Shipped,Debit Card,"9012 Hansen Mews Apt. 554
Stevenfurt, MD 44888",4189.2
ORD_00004279,CUST_000942,2025-04-13,Delivered,Bank Transfer,"PSC 8679, Box 7879
APO AA 75377",1541.63
ORD_00004280,CUST_000970,2025-04-24,Shipped,Bank Transfer,"97824 Kevin Field
Audreymouth, WI 05734",7697.48
ORD_00004281,CUST_000632,2024-08-08,Cancelled,Debit Card,"PSC 0964, Box 1863
APO AA 59505",1054.08
ORD_00004282,CUST_000716,2025-03-28,Cancelled,Bank Transfer,"354 Andre Brook Apt. 049
East Josephberg, SC 69177",2076.16
ORD_00004283,CUST_000714,2024-06-23,Cancelled,Bank Transfer,"8316 Berry Union Apt. 230
Morganchester, MA 66958",5753.33
ORD_00004284,CUST_000320,2024-07-25,Cancelled,Bank Transfer,"4204 John Village
Calhounberg, CT 36750",7196.94
ORD_00004285,CUST_000581,2025-01-15,Shipped,Credit Card,"USNV Johnson
FPO AP 72539",4478.38
ORD_00004286,CUST_000336,2025-04-04,Shipped,PayPal,"2007 Holmes Viaduct
Port Mary, IN 22455",1909.39
ORD_00004287,CUST_000322,2025-05-14,Pending,Credit Card,"555 Christina Dale
North Gina, NE 66008",4505.8
ORD_00004288,CUST_000128,2025-03-23,Cancelled,Debit Card,"250 George Burg
Whitefort, CA 69512",14106.79
ORD_00004289,CUST_000740,2024-06-18,Cancelled,Debit Card,"9979 Christina Trafficway Apt. 802
Robertfurt, DC 30351",7030.53
ORD_00004290,CUST_000060,2025-02-24,Delivered,PayPal,"655 Sheila Heights
West Susan, KS 15725",6163.71
ORD_00004291,CUST_000253,2024-10-31,Delivered,Credit Card,"Unit 6344 Box 7832
DPO AA 88561",442.29
ORD_00004292,CUST_000360,2024-08-07,Pending,Credit Card,"4301 Fuentes Plaza
Charlesbury, WI 52895",7395.55
ORD_00004293,CUST_000486,2025-04-05,Pending,Bank Transfer,"90574 Reed Villages Apt. 333
Nealland, OR 05455",157.36
ORD_00004294,CUST_000700,2025-01-14,Pending,Debit Card,"50106 Corey Plain
Virginiafurt, OK 60657",490.82
ORD_00004295,CUST_000853,2024-12-13,Cancelled,Bank Transfer,"7208 Stephen Crossroad Apt. 231
Juliehaven, PR 62411",3088.48
ORD_00004296,CUST_000213,2024-09-24,Delivered,PayPal,"128 Kristine Viaduct
Kennethfurt, AS 74798",3337.01
ORD_00004297,CUST_000255,2025-06-01,Delivered,Debit Card,"USNV Thomas
FPO AA 66744",14.06
ORD_00004298,CUST_000103,2025-05-29,Cancelled,PayPal,"9710 Miller Fall Apt. 718
Port Michaelton, UT 79649",1951.76
ORD_00004299,CUST_000336,2024-09-17,Shipped,Credit Card,"478 Thomas Pass
East Michaelborough, AR 54308",199.24
ORD_00004300,CUST_000389,2024-12-21,Delivered,Credit Card,"36588 Keller Square Apt. 190
North Jonathanfort, LA 62170",6342.3
ORD_00004301,CUST_000051,2025-05-13,Pending,PayPal,"76024 Heather Turnpike Apt. 828
Port Amyfort, KS 37055",4438.82
ORD_00004302,CUST_000827,2024-08-20,Processing,PayPal,"6087 Marvin Land
Samanthatown, KS 33630",99.17
ORD_00004303,CUST_000544,2025-03-23,Cancelled,PayPal,"5242 Blackburn Hill
New Garystad, SD 46748",7191.5
ORD_00004304,CUST_000184,2025-04-04,Pending,PayPal,"49972 Timothy Radial Suite 420
West Katie, KS 80685",2581.18
ORD_00004305,CUST_000943,2024-10-12,Delivered,Bank Transfer,"25509 Morgan Drives
Jessicaburgh, LA 96019",1815.6
ORD_00004306,CUST_000699,2025-01-20,Shipped,Bank Transfer,"209 Martin Mountain Suite 352
Mollyborough, SD 83878",379.07
ORD_00004307,CUST_000442,2025-03-11,Delivered,Bank Transfer,"866 Gonzales Mews Apt. 966
Lake Vincent, IN 17998",728.24
ORD_00004308,CUST_000052,2024-12-10,Shipped,Bank Transfer,"58420 Jake Crossroad Suite 422
Port Stephenport, VI 38232",1147.53
ORD_00004309,CUST_000269,2024-06-15,Processing,Credit Card,"PSC 7222, Box 2493
APO AP 02465",5708.72
ORD_00004310,CUST_000840,2024-09-27,Shipped,PayPal,"150 Douglas Ramp
Douglasville, IA 35600",381.43
ORD_00004311,CUST_000434,2024-10-25,Shipped,Bank Transfer,"2487 Jeffrey Points Suite 794
Port Sarah, MP 04124",1564.29
ORD_00004312,CUST_000775,2024-07-09,Delivered,PayPal,"910 Robert Forges Apt. 675
New Valerie, NM 63209",536.24
ORD_00004313,CUST_000551,2024-11-25,Pending,Bank Transfer,"1007 Ho Court Suite 470
West Lisa, LA 17062",7188.26
ORD_00004314,CUST_000802,2025-02-23,Shipped,PayPal,"956 Barbara Mountains
Murphystad, RI 91632",57.12
ORD_00004315,CUST_000988,2024-09-06,Processing,Debit Card,"90914 Jesse Place
Rogersmouth, NJ 01704",4625.76
ORD_00004316,CUST_000801,2024-08-05,Cancelled,Credit Card,"4347 Elizabeth Manors
Wrightfort, DE 57504",3912.88
ORD_00004317,CUST_000436,2025-01-15,Processing,Debit Card,"Unit 6860 Box 1778
DPO AA 00748",2681.2
ORD_00004318,CUST_000878,2025-05-16,Shipped,PayPal,"2156 Sanchez River Suite 260
East Anthony, AR 62153",693.12
ORD_00004319,CUST_000819,2024-09-24,Delivered,Bank Transfer,"264 Hannah Coves
Nicoleberg, PR 34383",909.77
ORD_00004320,CUST_000803,2024-07-30,Processing,Debit Card,"5188 Jennifer Stream Apt. 261
Daniellemouth, NE 77593",10612.4
ORD_00004321,CUST_000789,2024-11-01,Delivered,PayPal,"25417 Stephanie Tunnel Suite 084
Lake Drew, UT 63434",2510.22
ORD_00004322,CUST_000718,2025-05-23,Shipped,Credit Card,"95319 Kim Station
South Annaburgh, TX 56811",5649.35
ORD_00004323,CUST_000112,2024-10-08,Delivered,PayPal,"97798 Michael Forest Apt. 430
West Daleville, OK 83681",7955.79
ORD_00004324,CUST_000619,2024-10-03,Cancelled,PayPal,"5267 Holder Overpass
Williamsport, DE 95092",4813.48
ORD_00004325,CUST_000235,2025-03-09,Pending,Credit Card,"01707 Neal Squares Apt. 724
North Nataliehaven, MI 54588",2851.89
ORD_00004326,CUST_000712,2024-08-20,Delivered,Debit Card,"6825 Dawn Ranch
Chrischester, UT 90943",2101.98
ORD_00004327,CUST_000877,2025-02-05,Processing,Credit Card,"05938 David Neck Suite 156
North Mistyfort, MP 50205",555.78
ORD_00004328,CUST_000180,2024-10-10,Processing,PayPal,"4838 Jimenez Viaduct
North Danielmouth, KS 68665",8735.85
ORD_00004329,CUST_000186,2025-01-06,Delivered,Bank Transfer,"5780 Jaime Inlet
New Anthony, PW 39758",2995.7
ORD_00004330,CUST_000988,2024-11-11,Delivered,Bank Transfer,"0940 Jackson Underpass Apt. 462
Reevesmouth, HI 52517",3905.7
ORD_00004331,CUST_000319,2024-11-26,Delivered,Debit Card,"908 Johnson Gateway Suite 428
Williamsland, NC 82178",3538.33
ORD_00004332,CUST_000783,2025-01-04,Shipped,Credit Card,"071 Ray Court
Brandonview, MH 32982",2232.0
ORD_00004333,CUST_000400,2024-10-26,Pending,Credit Card,"Unit 5073 Box 2981
DPO AP 59248",1080.9
ORD_00004334,CUST_000081,2025-05-02,Processing,PayPal,"12743 Linda Canyon Apt. 404
New Timothyville, AR 09325",1209.54
ORD_00004335,CUST_000727,2025-03-23,Pending,Credit Card,"46901 Bryan Road Apt. 353
Christopherton, TN 94048",8777.32
ORD_00004336,CUST_000382,2024-11-28,Cancelled,PayPal,"28428 King Center
New Soniaberg, RI 50668",2970.0
ORD_00004337,CUST_000547,2025-01-13,Cancelled,Bank Transfer,"275 Jordan Crescent Apt. 404
Shelbyview, WA 48412",417.08
ORD_00004338,CUST_000062,2024-10-11,Pending,Credit Card,"7176 Cody Harbors
Thomasport, LA 47803",4810.03
ORD_00004339,CUST_000111,2024-10-21,Delivered,Bank Transfer,"9140 Vargas Streets
New Raymond, NH 90082",2513.28
ORD_00004340,CUST_000493,2024-12-31,Delivered,Debit Card,"USS Gray
FPO AA 36432",4241.64
ORD_00004341,CUST_000201,2024-10-09,Pending,Debit Card,"21831 Scott Expressway
Kelleyland, HI 66334",3774.2
ORD_00004342,CUST_000592,2024-07-10,Cancelled,PayPal,"5459 Melissa Pike
New Maryfurt, UT 86983",4316.75
ORD_00004343,CUST_000455,2024-11-16,Pending,PayPal,"841 Timothy Plaza Suite 089
Schmidtfurt, WA 49763",42.84
ORD_00004344,CUST_000457,2025-02-05,Processing,Bank Transfer,"06659 Ewing Locks
South Michaelburgh, NJ 44470",543.72
ORD_00004345,CUST_000812,2024-08-27,Shipped,Debit Card,"5998 Patrick Loaf
Downsborough, MS 93660",7172.36
ORD_00004346,CUST_000654,2024-07-09,Delivered,Credit Card,"71250 Gray Vista
South Davidfort, MA 94072",463.52
ORD_00004347,CUST_000151,2025-03-16,Pending,Debit Card,"830 Scott Fields Suite 415
Lake Jodiberg, MA 51709",3528.12
ORD_00004348,CUST_000055,2025-05-25,Processing,PayPal,"344 Kim Loaf
South Karenview, DC 73885",6579.68
ORD_00004349,CUST_000235,2024-12-06,Delivered,PayPal,"17509 Samantha Plain
North Crystalton, AL 44166",491.48
ORD_00004350,CUST_000234,2024-06-19,Delivered,PayPal,"433 Jake Ferry Suite 570
Masseyton, MH 74304",3565.44
ORD_00004351,CUST_000714,2025-04-23,Cancelled,Bank Transfer,"489 Collins Rapids
Lake Rebecca, MO 41424",5737.12
ORD_00004352,CUST_000888,2024-09-18,Cancelled,Credit Card,"303 Peter Run
West Christian, OR 13363",3704.02
ORD_00004353,CUST_000473,2024-11-30,Cancelled,PayPal,"316 Cheryl Pike Apt. 382
Kimberlybury, AK 95112",4797.45
ORD_00004354,CUST_000998,2025-05-26,Processing,PayPal,"246 Duncan Summit
New Christina, IN 41257",8948.57
ORD_00004355,CUST_000272,2025-01-11,Cancelled,Debit Card,"Unit 5887 Box 0140
DPO AA 31689",1813.42
ORD_00004356,CUST_000318,2024-12-27,Processing,Credit Card,"713 Shannon Grove
Nealland, ME 68415",6406.69
ORD_00004357,CUST_000688,2024-10-26,Cancelled,Debit Card,"71946 Sean Flats
Port Lori, RI 72980",390.37
ORD_00004358,CUST_000516,2024-11-14,Shipped,PayPal,"PSC 6649, Box 1260
APO AP 39643",16319.87
ORD_00004359,CUST_000371,2024-09-06,Shipped,Credit Card,"Unit 5694 Box 4702
DPO AP 71828",43.27
ORD_00004360,CUST_000033,2024-11-22,Delivered,PayPal,"14476 Courtney Gateway
New Jeffreyfurt, MI 02663",322.64
ORD_00004361,CUST_000313,2025-04-02,Shipped,PayPal,"98589 Turner Ridge
New Denisestad, OR 51647",2604.6
ORD_00004362,CUST_000668,2024-07-30,Delivered,PayPal,"67826 Sue Mission Apt. 527
Lake Justin, IN 36623",437.08
ORD_00004363,CUST_000758,2024-11-30,Processing,Debit Card,"6030 Aaron Bridge Suite 680
New Miguel, KY 64811",3647.29
ORD_00004364,CUST_000866,2025-05-22,Pending,Credit Card,"4912 Johnson Turnpike Apt. 618
West Stevenmouth, SC 69390",3653.1
ORD_00004365,CUST_000144,2025-04-15,Processing,Debit Card,"44254 Katrina Villages Suite 043
Fergusonburgh, FM 14428",3438.1
ORD_00004366,CUST_000958,2025-06-04,Delivered,PayPal,"2193 Shelby Ports
South Kimberlystad, OK 88328",4476.8
ORD_00004367,CUST_000789,2025-01-24,Cancelled,Bank Transfer,"7349 Carolyn Throughway Apt. 047
Lawrenceland, MO 87465",2101.44
ORD_00004368,CUST_000699,2025-05-27,Cancelled,Credit Card,"7817 Bryant Rest Suite 679
Reynoldshaven, CT 82841",7712.27
ORD_00004369,CUST_000462,2024-09-26,Delivered,Bank Transfer,"63333 Jones Plains Apt. 091
Jessicaside, SD 79475",7522.04
ORD_00004370,CUST_000783,2024-10-25,Processing,Debit Card,"18400 David Village Suite 418
Robinsonside, MA 48992",524.75
ORD_00004371,CUST_000681,2025-01-24,Shipped,Debit Card,"528 Cox Isle Suite 195
Cameronstad, VT 13447",6685.93
ORD_00004372,CUST_000502,2024-11-22,Processing,Credit Card,"53080 Benitez Gateway
East Alexshire, KY 56380",3051.49
ORD_00004373,CUST_000197,2025-01-14,Cancelled,Bank Transfer,"01202 Michael Crescent Suite 055
Aguilarborough, PR 62558",5430.81
ORD_00004374,CUST_000702,2025-03-17,Processing,Credit Card,"7351 Emily Mount
Hortonburgh, NY 54981",4793.7
ORD_00004375,CUST_000920,2024-08-30,Delivered,PayPal,"405 Ortiz Heights
New Nicolas, HI 68390",2832.8
ORD_00004376,CUST_000732,2025-05-01,Pending,Credit Card,"5553 Gomez Prairie Suite 977
Port John, WY 91747",360.3
ORD_00004377,CUST_000821,2024-10-26,Pending,Bank Transfer,"347 Stacey Burg
West James, KS 85433",3392.04
ORD_00004378,CUST_000986,2024-11-10,Processing,Credit Card,"960 Kerr Place Suite 722
Grantside, NC 98357",136.23
ORD_00004379,CUST_000262,2025-01-25,Shipped,Debit Card,"80164 May Court Suite 072
Wesleyfort, NJ 39314",2753.2
ORD_00004380,CUST_000034,2025-03-14,Delivered,Debit Card,"3968 Santos Mountain
East Christopherhaven, CT 30605",1798.74
ORD_00004381,CUST_000333,2025-05-27,Cancelled,Debit Card,"451 Fleming Forest
Lake Patricialand, GA 90249",4595.93
ORD_00004382,CUST_000274,2025-04-08,Cancelled,Debit Card,"761 Richardson Isle
West Michelemouth, WI 89836",5040.46
ORD_00004383,CUST_000339,2024-06-26,Processing,PayPal,"78826 Johnson Loaf Suite 636
Fordborough, NJ 34885",3206.12
ORD_00004384,CUST_000013,2024-11-20,Pending,Credit Card,"Unit 4327 Box 2670
DPO AE 48166",5634.93
ORD_00004385,CUST_000528,2025-01-19,Pending,Bank Transfer,"01365 Sherman Pine
Lake Emily, OR 09323",609.68
ORD_00004386,CUST_000452,2025-02-10,Delivered,PayPal,"08957 Jones Forest Suite 055
North Timothy, ID 03095",173.08
ORD_00004387,CUST_000527,2024-06-14,Pending,Bank Transfer,"USNV Ramirez
FPO AP 28299",3088.07
ORD_00004388,CUST_000354,2025-02-16,Processing,PayPal,"523 Patrick Knolls
Carterport, IA 25665",10270.14
ORD_00004389,CUST_000261,2025-03-27,Shipped,PayPal,"95141 Boyd Course
West Joe, WV 10828",3638.39
ORD_00004390,CUST_000268,2024-07-24,Shipped,Bank Transfer,"756 Benson Valleys Apt. 770
Sandovalchester, CT 23152",11479.14
ORD_00004391,CUST_000055,2025-01-19,Cancelled,Debit Card,"994 Jeffery Lake Suite 599
Markmouth, PA 56214",7137.63
ORD_00004392,CUST_000840,2024-10-09,Cancelled,PayPal,"9468 Maria Branch
Ryanmouth, ME 48728",5016.98
ORD_00004393,CUST_000705,2024-11-24,Pending,Bank Transfer,"933 Susan Shores
West Maria, ND 38648",10661.8
ORD_00004394,CUST_000618,2025-05-10,Cancelled,Debit Card,"Unit 6388 Box 8150
DPO AE 60015",3832.41
ORD_00004395,CUST_000462,2025-03-12,Cancelled,Credit Card,"3845 Clark Center Suite 666
West Theresa, FL 18963",9434.07
ORD_00004396,CUST_000016,2025-05-23,Shipped,Debit Card,"2081 Yolanda Spring Suite 785
Douglasberg, LA 23497",6627.88
ORD_00004397,CUST_000660,2024-10-14,Cancelled,Credit Card,"9876 Eric Plains
Normanberg, AZ 40905",8159.03
ORD_00004398,CUST_000151,2025-04-29,Cancelled,Bank Transfer,"9503 Nicole Way Suite 105
New Kyleshire, NJ 58157",125.7
ORD_00004399,CUST_000984,2024-08-01,Cancelled,PayPal,"99829 April Extension
East Benjamin, DE 37591",6451.38
ORD_00004400,CUST_000896,2025-05-25,Cancelled,Bank Transfer,"74897 Martinez Inlet
South Michele, MS 80839",5244.5
ORD_00004401,CUST_000824,2024-10-23,Cancelled,Bank Transfer,"9683 John Burg
Nicholschester, MP 18297",7595.63
ORD_00004402,CUST_000601,2025-02-18,Cancelled,Debit Card,"13017 Jason Rue
New Joshua, LA 83060",4603.29
ORD_00004403,CUST_000907,2024-08-06,Cancelled,Credit Card,"2552 Damon Unions
East Stephen, UT 08594",1184.3
ORD_00004404,CUST_000314,2025-01-05,Shipped,Bank Transfer,"544 Joseph Field Suite 983
Parkermouth, RI 14851",1404.25
ORD_00004405,CUST_000593,2024-10-04,Processing,Bank Transfer,"03349 Harrington Brook Suite 566
West Theresa, NE 09108",1600.85
ORD_00004406,CUST_000108,2024-12-11,Shipped,Bank Transfer,"390 Mclean Trace Apt. 789
Lake Eileen, FM 88065",13125.01
ORD_00004407,CUST_000698,2024-12-20,Processing,PayPal,"24487 Miller Club Apt. 679
Kellyport, ID 92156",1410.06
ORD_00004408,CUST_000386,2024-08-12,Processing,Credit Card,"346 Parker Wall Apt. 342
Castanedaburgh, CT 24787",2295.95
ORD_00004409,CUST_000830,2025-03-23,Pending,Bank Transfer,"38476 Christopher Shores
Kingshire, IA 23210",936.14
ORD_00004410,CUST_000728,2024-09-10,Shipped,Debit Card,"348 Lopez Roads
Freemanborough, PW 95143",7733.31
ORD_00004411,CUST_000275,2024-09-15,Processing,Debit Card,"506 Roy View
Drakebury, OH 22288",3642.0
ORD_00004412,CUST_000852,2025-04-02,Cancelled,Debit Card,"26577 Yu Branch
Novakshire, VA 57179",7985.4
ORD_00004413,CUST_000607,2025-04-27,Delivered,Debit Card,"34929 Jennifer Pass Suite 199
Erichaven, NM 04384",8040.11
ORD_00004414,CUST_000534,2024-08-02,Processing,Debit Card,"557 Christina Court Suite 419
Joneston, KS 47861",3354.21
ORD_00004415,CUST_000582,2024-06-20,Pending,Debit Card,"47548 Heather Lights Apt. 253
West Brian, ME 27488",3206.12
ORD_00004416,CUST_001000,2024-10-27,Pending,Bank Transfer,"PSC 8456, Box 4637
APO AE 95706",7495.85
ORD_00004417,CUST_000031,2024-11-30,Delivered,Debit Card,"870 Mack Vista Suite 070
Port Julie, IN 07292",2936.52
ORD_00004418,CUST_000967,2024-11-09,Cancelled,Debit Card,"7685 Carter Corner Apt. 020
Millerhaven, IA 27903",1430.1
ORD_00004419,CUST_000177,2024-09-03,Cancelled,Credit Card,"0303 Shaun Estates
Tonyport, AK 75890",8231.44
ORD_00004420,CUST_000729,2024-06-12,Cancelled,Debit Card,"001 Joel Centers
South Rebeccashire, SC 68490",5203.74
ORD_00004421,CUST_000172,2024-07-01,Processing,Credit Card,"014 Joshua Walk
North Robert, KS 06918",86.08
ORD_00004422,CUST_000046,2024-12-27,Pending,Credit Card,"PSC 1974, Box 5918
APO AA 61850",5862.01
ORD_00004423,CUST_000190,2025-01-21,Processing,Debit Card,"47484 David Passage
West Nicolemouth, GA 07044",3095.2
ORD_00004424,CUST_000911,2025-05-18,Pending,Credit Card,"422 Rodney Cove
Barreraborough, NE 37183",4134.44
ORD_00004425,CUST_000065,2025-03-19,Cancelled,Bank Transfer,"69221 Kim Turnpike Apt. 082
Pinedahaven, CO 08408",6362.09
ORD_00004426,CUST_000473,2024-09-16,Delivered,Bank Transfer,"478 Barnett Club
Joshuamouth, MH 68053",226.71
ORD_00004427,CUST_000118,2024-09-12,Pending,Credit Card,"8149 Daniel Summit Apt. 599
New Zachary, MO 36373",2311.71
ORD_00004428,CUST_000521,2025-06-02,Cancelled,Bank Transfer,"3662 Amy Freeway Suite 021
Marksbury, NJ 56150",362.89
ORD_00004429,CUST_000733,2024-08-22,Delivered,Credit Card,"71782 Sean Keys
East Linda, KY 47232",2076.01
ORD_00004430,CUST_000012,2024-09-02,Cancelled,Credit Card,"USS Howard
FPO AE 71104",6131.83
ORD_00004431,CUST_000838,2024-07-09,Shipped,Debit Card,"02969 Shaw Fall
Smithton, MO 21125",3605.71
ORD_00004432,CUST_000382,2024-06-07,Delivered,Credit Card,"57750 Randy Vista
Port Robert, IA 75855",6346.19
ORD_00004433,CUST_000296,2025-02-26,Pending,Debit Card,"523 Wright Centers Apt. 873
Lake Davidton, NH 19745",389.14
ORD_00004434,CUST_000920,2025-04-05,Cancelled,PayPal,"USCGC Everett
FPO AE 46999",5260.46
ORD_00004435,CUST_000951,2024-06-23,Shipped,Debit Card,"67144 Curtis Islands Suite 056
South Alexischester, PR 33962",614.63
ORD_00004436,CUST_000657,2025-05-29,Pending,Credit Card,"286 Johnson Village Suite 263
Paulville, MP 32953",3019.21
ORD_00004437,CUST_000806,2024-06-11,Delivered,PayPal,"6788 Carter Divide Suite 242
Stacyview, NY 51833",5698.4
ORD_00004438,CUST_000432,2024-11-07,Cancelled,Debit Card,"118 Bell Plains Apt. 677
Cliffordborough, ID 23684",6066.67
ORD_00004439,CUST_000200,2024-09-09,Shipped,PayPal,"95332 Franklin Street Apt. 998
Port Johnmouth, DC 46855",3265.51
ORD_00004440,CUST_000419,2025-05-25,Cancelled,PayPal,"0764 Miller Field
East Robin, MO 66235",8216.03
ORD_00004441,CUST_000853,2024-10-15,Pending,Credit Card,"4920 Brent River
Lake Douglaston, KY 36167",1651.36
ORD_00004442,CUST_000004,2024-12-05,Processing,Credit Card,"580 Duncan Prairie
East Lauren, GU 40406",2353.2
ORD_00004443,CUST_000469,2024-07-24,Delivered,Debit Card,"90897 Stephen Flats Suite 627
Kennethview, TN 27336",5804.59
ORD_00004444,CUST_000004,2024-07-02,Shipped,PayPal,"25404 Cristina Lights Suite 112
New Sarah, AZ 09649",3797.3
ORD_00004445,CUST_000967,2024-10-14,Shipped,Bank Transfer,"40677 Angela Island Suite 381
Lake Michaeltown, NJ 38507",5319.01
ORD_00004446,CUST_000449,2025-03-05,Pending,PayPal,"1896 Anderson Manors
Youngport, NV 51705",8908.93
ORD_00004447,CUST_000021,2024-08-25,Pending,Bank Transfer,"340 Rivera Terrace Suite 131
South April, ME 31516",9958.86
ORD_00004448,CUST_000444,2024-08-12,Delivered,Bank Transfer,"42928 Miller Ramp
New Charles, VI 58199",4231.98
ORD_00004449,CUST_000276,2025-05-22,Pending,Credit Card,"618 Padilla Squares Apt. 288
Smithborough, PR 65794",2486.28
ORD_00004450,CUST_000014,2024-08-24,Delivered,PayPal,"59469 Williams Flats Apt. 409
Crystalton, IA 50570",2482.27
ORD_00004451,CUST_000307,2025-01-27,Pending,Credit Card,"92343 Henderson Route Apt. 907
Kimberlyberg, MD 01449",8487.08
ORD_00004452,CUST_000721,2025-02-12,Processing,PayPal,"5850 John Manors Suite 538
Joshuachester, SC 83084",4372.3
ORD_00004453,CUST_000002,2025-02-15,Delivered,PayPal,"3853 Kyle Parkways Suite 117
East Jamesborough, VI 77754",2114.9
ORD_00004454,CUST_000103,2025-02-14,Delivered,PayPal,"70307 Villarreal Mountain Apt. 288
New Courtneyhaven, VA 06346",5949.69
ORD_00004455,CUST_000791,2024-12-04,Cancelled,Bank Transfer,"392 Clark Isle
Lake Sharonside, VI 52216",1836.76
ORD_00004456,CUST_000043,2025-04-30,Cancelled,Credit Card,"0939 Jeremy Prairie Suite 205
Leechester, KY 63555",323.32
ORD_00004457,CUST_000377,2024-11-25,Cancelled,Debit Card,"73222 Hall Station
Michaelville, AK 71996",4792.0
ORD_00004458,CUST_000441,2025-06-06,Delivered,Debit Card,"253 Ruiz Parkways Apt. 847
Julieshire, IA 95112",4467.27
ORD_00004459,CUST_000302,2024-10-23,Cancelled,Debit Card,"6265 Katie Lodge
Chloeshire, MP 65048",9123.1
ORD_00004460,CUST_000387,2025-03-25,Cancelled,Bank Transfer,"027 Wendy Prairie
Alexandrastad, MP 39774",1464.85
ORD_00004461,CUST_000164,2025-02-14,Delivered,Bank Transfer,"49116 Jordan Pine Apt. 040
Daniellestad, WV 94934",1474.64
ORD_00004462,CUST_000804,2024-10-10,Pending,Debit Card,"292 Mcbride Forest
East Carolmouth, NM 72118",2481.07
ORD_00004463,CUST_000553,2025-05-26,Delivered,Credit Card,"942 Jessica Keys
North Michael, SC 32681",57.12
ORD_00004464,CUST_000484,2025-01-10,Cancelled,Bank Transfer,"811 West Lights
Brandonville, VT 82135",1861.8
ORD_00004465,CUST_000801,2025-02-20,Cancelled,Credit Card,"294 Kimberly Curve Apt. 759
East Jacquelineton, DE 28962",4895.49
ORD_00004466,CUST_000373,2025-05-05,Pending,PayPal,"128 Mcgee Street Suite 373
South James, VI 65196",4557.94
ORD_00004467,CUST_000823,2024-08-25,Cancelled,Bank Transfer,"4443 Snyder View
Jenniferstad, LA 87578",2455.23
ORD_00004468,CUST_000185,2024-08-17,Shipped,Bank Transfer,"459 Wheeler Street Apt. 144
Alexanderfurt, AL 07419",3001.66
ORD_00004469,CUST_000865,2025-03-05,Pending,Bank Transfer,"8566 Heath Brook
East Andrea, NM 01586",4250.59
ORD_00004470,CUST_000919,2024-10-01,Delivered,Credit Card,"529 Estrada Station Apt. 498
Donnaport, ND 71320",4417.17
ORD_00004471,CUST_000710,2024-07-07,Cancelled,Debit Card,"077 Kimberly Islands
East Anthonymouth, MT 18750",1421.05
ORD_00004472,CUST_000130,2024-10-30,Pending,Credit Card,"9399 Humphrey Green
New Thomasfort, OR 33812",3979.62
ORD_00004473,CUST_000136,2024-11-07,Delivered,PayPal,"533 Rhonda Causeway Suite 068
South Miranda, MO 31401",16280.45
ORD_00004474,CUST_000466,2024-10-11,Cancelled,Debit Card,"7775 Sullivan Forges
Fullerland, NC 63740",7834.8
ORD_00004475,CUST_000390,2025-04-03,Pending,PayPal,"96135 Mack Rapid
Ramireztown, MO 31463",1189.8
ORD_00004476,CUST_000081,2025-04-01,Cancelled,Credit Card,"503 Campbell Ports Apt. 261
East Nathanview, ND 87972",2311.71
ORD_00004477,CUST_000780,2024-12-14,Cancelled,PayPal,"27185 Hannah Pine Suite 195
Cherryville, AS 90693",3104.86
ORD_00004478,CUST_000957,2024-09-09,Processing,Credit Card,"PSC 7945, Box 3431
APO AE 26271",627.36
ORD_00004479,CUST_000803,2024-06-11,Delivered,PayPal,"51751 Mike Dale
Richardside, CT 20253",3148.88
ORD_00004480,CUST_000344,2025-05-27,Cancelled,PayPal,"59178 Thompson Ridges
Wesleyshire, NE 41956",9019.4
ORD_00004481,CUST_000995,2025-06-05,Pending,Bank Transfer,"1336 Jeffrey Spur Apt. 155
Howefurt, IL 01642",3178.24
ORD_00004482,CUST_000499,2024-10-24,Delivered,PayPal,"26198 Randy Fort
Princeshire, IN 24089",1799.34
ORD_00004483,CUST_000724,2024-11-03,Pending,Debit Card,"072 Douglas Points
Port Ernestport, VT 91466",2302.14
ORD_00004484,CUST_000500,2025-04-24,Shipped,Bank Transfer,"0535 Erica Center Suite 855
Washingtonbury, PA 47872",8660.0
ORD_00004485,CUST_000617,2024-08-27,Processing,Credit Card,"4113 Cheryl Mills Apt. 691
Lake Stevenstad, MN 61501",7550.88
ORD_00004486,CUST_000099,2025-02-10,Cancelled,Debit Card,"3080 Warren Haven
Port Johnchester, UT 88419",1801.87
ORD_00004487,CUST_000288,2024-08-20,Pending,Bank Transfer,"92476 Moore Trace Suite 386
Port Andre, IL 11378",4524.78
ORD_00004488,CUST_000963,2024-10-18,Processing,Bank Transfer,"101 Wright Turnpike
Lanestad, TN 60744",11788.75
ORD_00004489,CUST_000273,2025-03-19,Processing,Debit Card,"9363 Mary Points
West Elizabethstad, SC 58365",2132.27
ORD_00004490,CUST_000145,2024-07-30,Cancelled,Bank Transfer,"32899 Clayton Station Apt. 379
Martinezfort, NH 92491",2513.74
ORD_00004491,CUST_000343,2024-07-16,Cancelled,Credit Card,"723 Kathleen Flat Apt. 167
Mullinsmouth, MO 80613",3777.45
ORD_00004492,CUST_000461,2025-01-04,Pending,PayPal,"07454 Kelly Port
Melissaville, UT 58475",2558.87
ORD_00004493,CUST_000739,2025-02-14,Shipped,PayPal,"729 Samantha Shore
Lake Jennifer, SD 11188",6316.17
