customer_id,name,email,phone,registration_date,age,gender,location,country,customer_segment,preferred_category
CUST_000612,Alexander Silva,georgeburch@example.com,989.302.1994,2023-08-15,63,F,Walkermouth,New Zealand,Bronze,Clothing
CUST_000613,Christopher Robinson,smithemily@example.com,001-996-973-3116,2023-09-24,18,Other,Jeffersonfurt,Angola,Silver,Home
CUST_000614,Denise Macias,hkim@example.com,407-889-6793x52196,2023-11-05,59,F,Michaelview,Egypt,Platinum,Clothing
CUST_000615,Stephanie Gray,ryu@example.net,217.906.9556,2024-04-20,66,F,Blankenshipland,Jordan,Gold,Books
CUST_000616,Darryl Richardson,timothy23@example.net,+1-289-683-0650x3121,2023-08-03,59,M,Shawnport,Cambodia,Bronze,Sports
CUST_000617,Diana Moon,robertjackson@example.org,819.409.2487,2023-11-26,32,Other,New Jennifer,Bangladesh,Bronze,Clothing
CUST_000618,Debra Logan,maxwellangela@example.com,001-222-882-3052x4808,2023-09-13,44,M,South Ericberg,Dominican Republic,Bronze,Home
CUST_000619,Sandra Berry,steven72@example.net,632-990-1620,2024-06-27,68,F,Byrdfurt,Mexico,Silver,Books
CUST_000620,Jennifer Warren,kristin96@example.com,862.887.2031x95419,2024-03-07,74,M,Andrewfort,Congo,Bronze,Books
CUST_000621,Cindy Hampton,shannongarza@example.net,(946)832-0374,2024-05-12,54,Other,Watsonborough,Kyrgyz Republic,Bronze,Books
CUST_000622,Tyler Sanchez,pennylivingston@example.com,(905)276-6194x588,2025-04-19,36,F,Jonesmouth,Congo,Platinum,Clothing
CUST_000623,Jonathon Smith,thomasjennifer@example.com,7089385076,2024-02-15,72,Other,Justinton,Spain,Platinum,Books
CUST_000624,Barbara Gonzales,ghamilton@example.org,+1-889-681-2657x42231,2024-03-21,30,M,North Kevinberg,Congo,Gold,Clothing
CUST_000625,Cory Lloyd,ronaldcarroll@example.org,4129047137,2023-08-29,64,F,Cainmouth,Nicaragua,Gold,Clothing
CUST_000626,Jacqueline Harrison,barbara85@example.net,+1-758-629-8493x30674,2024-06-05,18,Other,Williamsshire,French Southern Territories,Gold,Books
CUST_000627,Deanna Holloway,meganrobinson@example.org,321.588.5666x954,2023-10-03,54,Other,Fryland,Singapore,Silver,Clothing
CUST_000628,Steve Graham,emoore@example.org,551-443-7769x36634,2024-02-07,57,Other,Brittneyland,Bolivia,Platinum,Home
CUST_000629,Robert Smith,fvasquez@example.net,+1-220-407-2024x5591,2025-03-20,50,F,Craigshire,Belize,Bronze,Home
CUST_000630,Lisa Underwood MD,pennyholloway@example.com,449-349-8194,2024-05-09,60,M,Erichaven,Bhutan,Silver,Clothing
CUST_000631,Danny Campbell MD,elizabeth77@example.com,344.266.3453x37220,2024-08-09,48,F,East Danielmouth,Brunei Darussalam,Silver,Electronics
CUST_000632,Benjamin Townsend,beth76@example.com,889-543-7052,2024-02-14,34,F,North Maureenview,Iceland,Silver,Home
CUST_000633,Jonathan Barrett,ubowers@example.com,(856)359-2024,2024-05-27,66,F,Eddieberg,Dominican Republic,Gold,Books
CUST_000634,Kathleen Ramirez,jenniferbutler@example.org,+1-755-695-5017x8332,2024-06-29,55,Other,South Kayla,Saint Martin,Bronze,Books
CUST_000635,Jordan Ball,amber70@example.com,906-691-7679x93593,2024-01-12,59,F,Port Jeromeshire,Equatorial Guinea,Silver,Electronics
CUST_000636,Aaron Perez,stephaniecole@example.com,6602148860,2024-06-04,60,M,New Donna,France,Platinum,Books
CUST_000637,Sarah Frost,vcastro@example.org,+1-330-461-5370,2025-04-17,28,F,Garyport,Paraguay,Gold,Electronics
CUST_000638,Christopher Simmons,michaelhubbard@example.com,988-711-2103x1421,2023-09-03,58,F,Dixonfort,Paraguay,Gold,Sports
CUST_000639,Rachel Kelly,gomezpaul@example.org,+1-440-591-1225,2024-05-21,32,M,Anthonyfurt,Somalia,Silver,Home
CUST_000640,Ashley Hunt,mlewis@example.net,+1-279-913-7876x5530,2023-10-22,27,F,Andrestad,Pakistan,Gold,Home
CUST_000641,Paul Smith,michelle12@example.org,+1-288-719-2778x851,2023-12-03,62,Other,Carterville,Azerbaijan,Platinum,Sports
CUST_000642,Mary Murillo,lisa24@example.com,(318)451-7446x00452,2025-04-17,69,Other,West Danielview,Seychelles,Silver,Clothing
CUST_000643,Stephen White,brandimiller@example.org,848-281-8984x841,2024-01-20,61,Other,Davismouth,Ethiopia,Bronze,Sports
CUST_000644,Breanna Davis,rodriguezthomas@example.com,(468)314-2983x152,2024-09-10,46,Other,South Jefferyberg,Chile,Gold,Electronics
CUST_000645,Samantha Fleming,veronicasmith@example.net,693-778-3063x963,2023-09-14,76,Other,Bartlettport,Ethiopia,Bronze,Electronics
CUST_000646,Scott Martinez,mscott@example.com,3165934292,2023-09-11,71,Other,East Whitneyton,Saint Martin,Silver,Sports
CUST_000647,James Sanford,susan90@example.net,410.361.5372,2025-03-03,52,M,Tiffanyfurt,Palestinian Territory,Silver,Books
CUST_000648,Denise Alvarado,jamiegomez@example.net,+1-937-674-6040x67200,2023-11-03,72,Other,West Donaldview,Christmas Island,Platinum,Electronics
CUST_000649,Adam Floyd,willismichael@example.net,573.947.6427,2025-03-29,61,M,Port Jimmyfort,Hungary,Platinum,Electronics
CUST_000650,Travis Hicks,danielgriffith@example.net,614-584-6019x134,2024-12-11,75,Other,Lake Tyler,Marshall Islands,Platinum,Electronics
CUST_000651,Tyler Murphy,abradley@example.com,821.746.4493,2023-08-16,47,M,Weberbury,Greece,Platinum,Home
CUST_000652,George Ruiz,amandasnyder@example.com,+1-501-919-2360,2024-04-03,54,M,North Erinside,Kazakhstan,Platinum,Books
CUST_000653,Connie Lewis,collin40@example.net,(514)297-3153x91149,2024-05-19,64,M,Ambertown,Vanuatu,Platinum,Books
CUST_000654,Ruth Robinson,gclay@example.org,293.694.0655x78201,2023-10-25,70,M,East Joan,Saint Martin,Silver,Sports
CUST_000655,Ronald Gonzalez,steven73@example.net,(401)935-4621,2024-03-09,22,M,West Austin,China,Platinum,Books
CUST_000656,Stephanie Rodriguez,jasonhernandez@example.org,(532)948-8899x57298,2024-04-12,62,M,Ramirezview,New Caledonia,Bronze,Electronics
CUST_000657,Nicholas Ingram,gonzalezkenneth@example.net,419.212.0381x876,2024-06-19,77,F,Port David,United States of America,Bronze,Books
CUST_000658,Scott Stephens,allenandrea@example.com,581.344.5822x06732,2024-06-19,44,M,Jonesside,Belgium,Silver,Home
CUST_000659,Erica Martin,victoria50@example.org,001-900-700-1529x11371,2023-07-18,41,F,Lake Edwardstad,Germany,Platinum,Home
CUST_000660,Brian Rocha,karen42@example.org,+1-329-498-7478,2023-10-13,42,M,Walterton,Germany,Silver,Books
CUST_000661,Andrew Hamilton,williamsbrandon@example.net,836-355-1584x826,2023-11-26,25,M,Port Joseph,Denmark,Platinum,Sports
CUST_000662,Jaclyn Williams MD,kristenbennett@example.org,+1-907-706-3369,2025-01-01,26,Other,Port Claudiahaven,Colombia,Silver,Electronics
CUST_000663,Antonio Pham,grimesjohnny@example.net,988-504-4287,2024-06-17,66,M,Robbinsborough,Marshall Islands,Gold,Home
CUST_000664,Jennifer Allen,thomasricardo@example.net,828-594-6420x3625,2023-08-22,61,Other,Christopherton,Swaziland,Platinum,Sports
CUST_000665,Tony Welch,michaelchristensen@example.com,5262355824,2024-10-07,42,M,Bennettchester,Somalia,Silver,Home
CUST_000666,Dylan Johnston,ingramjessica@example.com,288.782.4527,2023-07-04,40,M,Port Kellyborough,United States Virgin Islands,Gold,Clothing
CUST_000667,Wayne Holloway,mariascott@example.com,001-316-232-1119x787,2024-08-23,77,Other,East Brittney,Norfolk Island,Bronze,Electronics
CUST_000668,Katherine Taylor,yvonne06@example.org,001-211-298-7561x7868,2025-04-03,69,Other,Port Anthony,Sudan,Platinum,Sports
CUST_000669,Brian Osborne,dunnmary@example.net,3368577449,2025-04-07,67,M,South Micheal,Somalia,Silver,Clothing
CUST_000670,Stephen Jones,stokesmonica@example.net,001-494-818-4336x87509,2023-10-27,22,M,East Catherine,Madagascar,Bronze,Home
CUST_000671,David Hill,robert14@example.org,001-842-888-6050x537,2024-04-20,56,Other,New Heatherville,San Marino,Bronze,Clothing
CUST_000672,Richard Smith,acevedonancy@example.org,335.466.9106x27153,2024-12-19,65,M,Priscillastad,Austria,Platinum,Home
CUST_000673,Katrina White,washingtonmelanie@example.com,001-982-593-8440x13480,2024-02-12,32,Other,South Michelle,United States Minor Outlying Islands,Silver,Electronics
CUST_000674,Stephanie Taylor,lewisdeanna@example.net,001-310-615-7090x8599,2024-01-01,26,Other,North Jennifer,Korea,Gold,Clothing
CUST_000675,Lauren Martin PhD,kwang@example.com,001-548-499-7184x28596,2024-02-03,70,Other,West Andrewhaven,Tuvalu,Gold,Sports
CUST_000676,Malik Proctor,stephaniezamora@example.org,(834)226-6980,2025-05-30,56,Other,Mooreville,Kuwait,Gold,Clothing
CUST_000677,Valerie Johnson,nthompson@example.com,+1-438-293-5953,2025-02-07,37,M,Mariastad,Ireland,Silver,Home
CUST_000678,Autumn Thomas,jpeterson@example.org,(895)382-6418x6965,2025-04-12,37,F,North Anna,Sudan,Bronze,Sports
CUST_000679,Michael Jennings,katieaguirre@example.com,001-551-643-4682,2025-02-17,78,Other,Connieton,Timor-Leste,Silver,Home
CUST_000680,Tyler Mendoza,aaroncontreras@example.net,(796)261-0168x31139,2023-07-12,53,F,South Allisonview,Belgium,Bronze,Books
CUST_000681,Lawrence Hodge,brian62@example.net,939.676.2053x44077,2024-03-18,78,Other,Lake Sherriberg,Saint Kitts and Nevis,Platinum,Sports
CUST_000682,Scott Powers,melvinpeters@example.org,001-677-360-2991x4068,2025-05-16,38,Other,East Shawn,Benin,Platinum,Home
CUST_000683,Tiffany Edwards,jamesmoon@example.com,378-417-0321,2023-06-07,27,F,East Karenbury,Sweden,Platinum,Clothing
CUST_000684,Mckenzie Anderson,wpayne@example.com,233-471-8444,2025-02-27,66,Other,Brandonfurt,French Polynesia,Platinum,Clothing
CUST_000685,Valerie Davis,justin03@example.com,941.467.8127,2025-04-05,72,M,North Maryland,Turkey,Gold,Clothing
CUST_000686,Robert Herrera Jr.,josearias@example.com,(598)557-9736,2025-03-08,69,F,New Erin,Ghana,Bronze,Sports
CUST_000687,George Armstrong,bmoyer@example.com,001-898-466-1770x673,2025-02-24,44,F,West Kathyfurt,Mauritius,Silver,Home
CUST_000688,Matthew Jackson,crystalmurphy@example.org,865-405-8714,2024-11-23,33,F,North Tina,Burundi,Silver,Books
CUST_000689,James Bryant,grantamanda@example.net,736-299-8480x220,2025-05-02,59,M,Lake Meagan,Jersey,Platinum,Books
CUST_000690,Linda Holt,deborah49@example.com,001-998-381-1457x8870,2024-02-22,23,Other,East Paula,Iran,Silver,Electronics
CUST_000691,John Ryan,anthonygilbert@example.com,(819)917-7987x6829,2024-11-13,35,F,Port Mary,Ghana,Bronze,Electronics
CUST_000692,Christina Gamble,gibbsamanda@example.net,906.223.5040x56695,2023-06-29,30,Other,East Joshuaside,Christmas Island,Silver,Home
CUST_000693,Grace Brooks,ian86@example.com,001-463-625-9423,2025-01-04,31,F,Port Shelia,Mayotte,Gold,Electronics
CUST_000694,Tammy Michael,richard41@example.net,+1-552-585-7256x29269,2024-02-12,31,M,Curtishaven,Botswana,Bronze,Home
CUST_000695,Jeanne Diaz,ystone@example.net,309-357-4430x34918,2025-04-05,76,M,Martinborough,Mali,Silver,Home
CUST_000696,Felicia Young,millermichael@example.com,515-847-1553x1325,2024-05-19,76,M,East Laurenmouth,Thailand,Gold,Books
CUST_000697,Alan Oliver,heidischneider@example.org,210-452-7698x1987,2024-12-11,42,F,West Michaelbury,Tanzania,Gold,Books
CUST_000698,Kristin Wang,imartin@example.com,+1-966-605-9867,2024-01-11,34,F,East Trevor,Guadeloupe,Platinum,Home
CUST_000699,Victoria Barry,amber59@example.com,(759)242-8249x116,2023-09-14,24,Other,North Bradport,Holy See (Vatican City State),Platinum,Books
CUST_000700,Laurie Johns,mullendavid@example.org,351-630-5570x83682,2024-01-14,76,M,Cruzfort,Cambodia,Gold,Books
CUST_000701,Dr. William Walker MD,sball@example.net,(320)425-8254x31832,2023-10-24,44,M,East Jamesberg,Turkey,Silver,Clothing
CUST_000702,Adrienne Torres,brownjoanna@example.org,836.347.2387x50827,2024-10-05,19,F,Port Henry,Guernsey,Platinum,Books
CUST_000703,Frank Francis,anna47@example.org,(329)805-2918x7683,2023-07-15,27,M,Lake Scott,British Indian Ocean Territory (Chagos Archipelago),Gold,Clothing
CUST_000704,Casey Bryant,jamescobb@example.net,599.820.5222,2025-03-12,42,Other,Lake Ronaldmouth,Palestinian Territory,Silver,Home
CUST_000705,Angela Turner,joeljackson@example.net,(939)983-5844x617,2023-11-13,53,Other,Robertstown,Montserrat,Gold,Books
CUST_000706,Sean Lane,ucarr@example.org,(979)397-0292,2023-10-03,66,F,Johnmouth,Senegal,Platinum,Home
CUST_000707,Kathleen Rodriguez,uzimmerman@example.org,001-788-832-2012,2024-11-21,28,Other,New Jacobton,Turks and Caicos Islands,Gold,Clothing
CUST_000708,Philip Burns,gstone@example.net,553.258.5238x600,2023-12-27,26,Other,Joelfurt,Oman,Platinum,Clothing
CUST_000709,Kenneth Bauer,daniel15@example.org,291.302.9295,2024-01-14,76,Other,Ramirezhaven,Congo,Bronze,Sports
CUST_000710,Rodney Buck,fgay@example.org,+1-397-919-1260x22132,2024-04-01,20,M,North Darius,Sierra Leone,Bronze,Electronics
CUST_000711,Ann Rodriguez,lgarcia@example.org,590-572-5873,2023-07-04,44,M,South Omar,Cote d'Ivoire,Silver,Electronics
CUST_000712,Mary Gibson,kimberly12@example.com,(711)240-8682,2024-08-01,63,M,Tinaberg,Nepal,Bronze,Clothing
CUST_000713,Carl Larsen,jackierichardson@example.com,001-561-903-9952x9701,2023-09-01,50,F,Jamesstad,Mexico,Gold,Electronics
CUST_000714,Jacob Parker,jasonjohnson@example.org,001-920-627-0615x9273,2023-07-21,57,Other,South Jenniferland,Jersey,Platinum,Home
CUST_000715,Kevin Gutierrez,davidcampbell@example.net,555-242-0340,2023-09-06,19,M,Rebeccafurt,Zimbabwe,Platinum,Electronics
CUST_000716,Thomas Bowman MD,cindy57@example.net,+1-255-346-2347x12476,2023-07-09,19,Other,Port Davidhaven,British Virgin Islands,Gold,Sports
CUST_000717,Alexander Pruitt,gspencer@example.com,(941)372-6808x0815,2023-09-23,80,F,Port Jennifermouth,Romania,Bronze,Sports
CUST_000718,Bradley Romero,pchavez@example.org,835.410.4584x743,2023-08-29,70,Other,North Andre,Jordan,Platinum,Clothing
CUST_000719,Joseph Rice,sean69@example.com,603.818.0533x9627,2025-03-18,24,M,Morrowland,Guinea,Silver,Clothing
CUST_000720,Kelly Rivas,dsmith@example.com,(966)914-5901x1079,2023-09-05,30,Other,Benjaminview,Myanmar,Gold,Books
CUST_000721,Randy Arnold,audrey53@example.net,001-915-820-4998x094,2024-12-30,35,F,Fowlerland,Congo,Bronze,Books
CUST_000722,Jeffrey Martinez,jreyes@example.net,616-561-2374x0779,2023-11-24,79,F,Port Marcus,Cocos (Keeling) Islands,Platinum,Sports
CUST_000723,Michael Robertson,brandi19@example.com,2149262037,2025-01-26,33,Other,North Christopher,Azerbaijan,Silver,Books
CUST_000724,Mary Hopkins,cody81@example.org,(299)689-8972x117,2025-04-15,61,M,Port Loriland,Mayotte,Bronze,Electronics
CUST_000725,Stephanie Torres,eugenemartinez@example.com,283.897.8570x82004,2024-05-18,43,F,Estradaburgh,Tajikistan,Platinum,Sports
CUST_000726,Justin Evans,pdavis@example.net,428-979-4296,2024-11-18,48,M,Lanefort,Papua New Guinea,Bronze,Clothing
CUST_000727,Debra Chapman,jennifergreen@example.org,001-461-956-0783,2023-12-31,23,F,West Jennifer,Guinea,Platinum,Books
CUST_000728,Timothy Carpenter,owhite@example.org,+1-664-996-6834x960,2024-06-15,54,M,North Scott,Cape Verde,Bronze,Clothing
CUST_000729,Ashley Thomas,bethany36@example.com,+1-882-508-9348,2024-08-28,31,Other,Taylorview,Indonesia,Platinum,Books
CUST_000730,William Mullins,eguzman@example.com,5917141319,2024-10-02,20,M,Port Morgan,Rwanda,Gold,Sports
CUST_000731,David Alvarez,vkline@example.org,204.458.8165,2024-02-25,54,Other,Karenfort,Cameroon,Bronze,Clothing
CUST_000732,Luis Patterson,marksheidi@example.com,4966617718,2024-08-14,77,F,New Ambertown,Tonga,Bronze,Clothing
CUST_000733,Roy Thomas,christopher46@example.net,835-592-6648,2024-10-29,55,M,Hortonside,Kazakhstan,Platinum,Electronics
CUST_000734,Jonathon Bradley,murphybrianna@example.com,+1-701-319-2920x75360,2023-07-28,37,M,South Feliciaton,Denmark,Silver,Sports
CUST_000735,Kimberly Wise,uclark@example.org,(221)689-4559x06700,2025-01-16,71,F,Alyssashire,El Salvador,Gold,Home
CUST_000736,Edward Bennett,rfleming@example.net,+1-696-467-6056,2023-06-17,66,Other,Leroystad,Liechtenstein,Silver,Electronics
CUST_000737,Gina Stafford,tpatton@example.com,638.890.6235,2025-03-08,50,Other,Port Cynthia,Sierra Leone,Gold,Electronics
CUST_000738,Michael Brown,mchen@example.net,(930)806-2212x242,2025-05-11,24,F,Bensonfort,Georgia,Silver,Electronics
CUST_000739,Phillip Austin,fjohnson@example.org,211-358-4886x008,2024-05-18,39,Other,Olsonfort,Monaco,Platinum,Books
CUST_000740,Shannon Thompson,scott04@example.com,(264)526-1212,2024-06-27,19,Other,Lake Kathleen,Lesotho,Gold,Home
CUST_000741,Jeffrey Horton,idelacruz@example.org,585.725.4824x218,2025-03-10,49,M,Lauraview,Australia,Gold,Sports
CUST_000742,Tony Scott,justin75@example.net,(931)312-3274,2024-05-01,78,F,Duranbury,Papua New Guinea,Platinum,Clothing
CUST_000743,Martin Newton,mjackson@example.net,+1-362-817-5080,2025-05-10,61,Other,West Markborough,Antigua and Barbuda,Platinum,Electronics
CUST_000744,Zachary Werner,jennifer82@example.com,+1-935-634-0018x167,2024-06-16,67,Other,Port Ronaldburgh,Fiji,Gold,Clothing
CUST_000745,Thomas Moses,jose08@example.org,+1-351-279-9378,2024-09-18,63,M,Johnville,Cameroon,Bronze,Books
CUST_000746,Toni Hunt,morgan69@example.net,001-769-988-2904,2024-08-03,27,F,Port Timothy,Falkland Islands (Malvinas),Silver,Home
CUST_000747,Melanie King,benjamindavis@example.net,+1-486-542-4238x397,2023-11-28,38,F,East Theresaside,Luxembourg,Bronze,Electronics
CUST_000748,Thomas Moore,tonyaholmes@example.net,2984322101,2023-11-22,18,F,North Bryanhaven,Hungary,Platinum,Books
CUST_000749,James Williams,romerocrystal@example.net,+1-776-810-8143,2025-01-09,66,F,Bryanbury,Ukraine,Bronze,Clothing
CUST_000750,Tanya Santos,lawrencekari@example.com,268-523-5469x510,2024-11-24,23,M,South Maryfurt,United States Virgin Islands,Platinum,Home
CUST_000751,Jacob Ochoa,stephanie96@example.com,350-306-6664,2023-06-16,53,Other,Hendricksport,Trinidad and Tobago,Platinum,Electronics
CUST_000752,Brandon Pittman,valeriesmith@example.com,+1-251-269-9497,2024-03-01,19,M,South Robert,Cook Islands,Gold,Sports
CUST_000753,Charles Ferguson,mmoore@example.com,3839868889,2024-06-27,23,Other,Harringtonland,Haiti,Gold,Home
CUST_000754,Robert Patterson,shawn19@example.com,(409)832-0126x5789,2023-06-17,18,F,New Melissashire,Heard Island and McDonald Islands,Platinum,Home
CUST_000755,Teresa Bowers,matthew51@example.com,474.612.7469x2118,2023-08-13,67,M,Casechester,Ethiopia,Silver,Sports
CUST_000756,Charles Hahn,william17@example.org,001-745-842-1854x570,2024-12-27,51,M,North Megan,Cambodia,Platinum,Clothing
CUST_000757,Sergio Crawford,pageandrew@example.net,4165356407,2025-01-31,26,F,Melaniefort,Christmas Island,Gold,Books
CUST_000758,Tamara Carr,adam17@example.net,+1-782-224-7312x6168,2024-05-23,49,M,Port Michaelside,Norway,Bronze,Clothing
CUST_000759,Tiffany Davis,theresa92@example.com,915-226-1053,2025-01-27,45,F,East Bradley,Kyrgyz Republic,Platinum,Books
CUST_000760,Jeffrey Edwards,smithtimothy@example.net,+1-818-594-8543x2987,2025-02-28,48,M,Cooperview,Fiji,Gold,Books
CUST_000761,Pamela Gutierrez,chunglaura@example.net,(673)748-1310,2023-07-10,78,M,Kimfurt,Cyprus,Platinum,Sports
CUST_000762,Andrea Stafford,tarabowers@example.net,(874)283-5268x064,2024-12-02,57,M,Leeside,Cyprus,Platinum,Electronics
CUST_000763,Whitney Macdonald DVM,amyponce@example.com,264.962.8055,2025-01-23,26,F,Janetfurt,Guyana,Bronze,Home
CUST_000764,George Miller,kmoore@example.org,001-309-508-5510x7409,2023-08-18,39,Other,North Stevenhaven,Wallis and Futuna,Platinum,Books
CUST_000765,Kyle Parks,markphillips@example.com,+1-260-322-0695x35412,2024-10-06,46,F,South Rachel,Slovenia,Platinum,Sports
CUST_000766,Kylie Wiggins,smithmichelle@example.net,6159153259,2024-09-12,26,F,Antonioport,Aruba,Gold,Sports
CUST_000767,Katherine Hubbard,meganford@example.net,8596503100,2025-05-06,78,Other,West Kendra,American Samoa,Silver,Home
CUST_000768,Steven Wilson,michael03@example.com,3895411849,2025-05-31,38,M,Nicoleburgh,Mayotte,Platinum,Books
CUST_000769,Peter Sanchez,gina52@example.org,(861)200-6799x006,2023-07-30,36,Other,Lovefort,Estonia,Platinum,Sports
CUST_000770,Michael Allen,smason@example.net,(233)294-4953,2024-03-20,68,M,Bennettburgh,Grenada,Gold,Home
CUST_000771,Daniel Chen,jonesjason@example.com,442-562-4178x42902,2025-01-03,35,F,Markville,Bangladesh,Gold,Electronics
CUST_000772,Richard Duncan,ccombs@example.com,408.386.8430,2023-08-10,77,Other,Wallaceberg,Nicaragua,Silver,Sports
CUST_000773,Diane Gregory,kcook@example.net,+1-875-692-1299,2023-10-07,52,M,East Stephaniebury,Italy,Bronze,Home
CUST_000774,Sonya Salinas,stephengomez@example.org,347-370-9207,2025-01-12,78,Other,East Jennifer,Mexico,Silver,Home
CUST_000775,Colin Graves,coreypope@example.net,+1-321-358-1897x05916,2024-06-08,69,F,New Nathan,Mexico,Bronze,Home
CUST_000776,Monica Gilmore,evaughn@example.org,001-516-388-0053x789,2024-07-11,61,F,Franklinberg,Malawi,Silver,Books
CUST_000777,Karen Jackson,martin40@example.net,582-627-2002,2024-07-03,33,F,East Elaine,Cape Verde,Silver,Home
CUST_000778,Brandon Ramirez,diana28@example.net,216-459-9302,2023-07-03,68,F,North Joshua,Rwanda,Bronze,Home
CUST_000779,Colleen Anderson,ijimenez@example.net,735-230-2816,2024-03-30,56,F,Gonzalezton,Guatemala,Platinum,Sports
CUST_000780,Linda Donovan,wbryant@example.com,001-319-883-2102,2024-10-18,50,Other,South Kennethton,Tokelau,Platinum,Sports
CUST_000781,Lauren Sosa,davidglover@example.com,384.519.6622,2025-04-23,20,F,Tuckerhaven,Azerbaijan,Bronze,Electronics
CUST_000782,Justin Richardson,zskinner@example.com,001-606-636-2198x65504,2024-01-12,67,M,South Tammyfurt,Congo,Gold,Clothing
CUST_000783,Lindsey Lopez,ashleycooper@example.com,+1-696-427-3226x2611,2023-12-10,59,Other,Wademouth,Wallis and Futuna,Bronze,Sports
CUST_000784,Melissa Adams,craigrobertson@example.net,+1-808-679-9196x2341,2023-11-15,80,Other,Lindaberg,Saint Helena,Platinum,Books
CUST_000785,Virginia Valentine,pamelaestrada@example.com,+1-333-734-3031,2025-02-16,79,F,Sullivanstad,Saint Helena,Bronze,Electronics
CUST_000786,Scott Osborne,khendricks@example.net,775-976-9453x536,2025-05-31,24,F,Philliphaven,Hong Kong,Silver,Sports
CUST_000787,Amy Clark,david25@example.com,(808)409-5948x152,2024-01-29,65,Other,Barbarafurt,Gabon,Silver,Home
CUST_000788,Catherine Castaneda,alexanderberg@example.com,(635)291-4261,2025-06-05,41,F,Debrashire,Congo,Platinum,Sports
CUST_000789,Steven Everett,turnerlevi@example.com,207.296.3731,2024-07-01,62,Other,South Shelbystad,Uruguay,Silver,Books
CUST_000790,Timothy Miller,jdavis@example.com,923-554-2687x44701,2024-09-18,19,F,Port Deborah,Suriname,Bronze,Books
CUST_000791,Melissa Jenkins,nancy23@example.com,372.696.6563x370,2025-04-02,44,M,Port Crystalstad,Suriname,Bronze,Clothing
CUST_000792,Jeffrey Herrera,penningtonmichael@example.net,300.802.7221x42573,2023-06-26,40,F,Jeremyshire,Puerto Rico,Gold,Home
CUST_000793,Patricia Robinson,orice@example.net,772-703-1369,2024-11-06,68,M,Thompsontown,Netherlands Antilles,Platinum,Books
CUST_000794,Laura Welch,wbowers@example.org,001-459-253-3222x7393,2024-01-03,48,M,Vazquezbury,Slovenia,Platinum,Home
CUST_000795,Carl Henderson,hunterteresa@example.com,(410)587-0826x9718,2024-03-11,38,M,North Travisberg,Indonesia,Gold,Electronics
CUST_000796,Matthew Farley,patriciagrant@example.net,+1-621-476-4846x7357,2023-09-21,69,Other,Lake Toni,Cambodia,Bronze,Electronics
CUST_000797,Tamara Romero,websterkelly@example.org,(789)522-2560x629,2024-03-04,72,F,South Johnfort,Tonga,Bronze,Clothing
CUST_000798,Andrea Holland,nelsongabriela@example.com,413-207-5384x185,2025-03-17,77,Other,East Kimburgh,Iran,Silver,Sports
CUST_000799,Katie Mitchell,uperez@example.com,+1-356-715-4705x54912,2023-08-09,29,Other,Charlesshire,Seychelles,Silver,Books
CUST_000800,Gloria Patterson,hudsonellen@example.net,001-269-439-5787x5207,2023-06-20,53,F,South Tiffany,Papua New Guinea,Platinum,Clothing
CUST_000801,Marcus Pearson,taylordorothy@example.org,213-993-6967x8976,2023-11-11,69,F,South Tracy,Liberia,Silver,Clothing
CUST_000802,Robert Galloway,davidpearson@example.net,001-607-559-8897x86533,2023-08-30,58,Other,Lake Kaylamouth,Georgia,Platinum,Home
CUST_000803,Troy Powers,hunter12@example.org,(619)615-0576,2024-07-22,19,Other,Marshport,Lesotho,Silver,Home
CUST_000804,Anthony Taylor,tfoster@example.net,+1-767-864-9797x41636,2024-10-23,55,F,West Michaelaton,Angola,Platinum,Electronics
CUST_000805,Harry Hale,lgonzalez@example.net,(849)569-2771x1952,2024-01-27,63,M,Lake Nathanmouth,Saint Helena,Silver,Books
CUST_000806,Jacob Rodriguez,stevencraig@example.com,731-659-4898x9596,2024-04-04,66,Other,Wrightmouth,Sao Tome and Principe,Bronze,Sports
CUST_000807,Steven Mclean,kylescott@example.org,991-669-9939x3449,2023-11-19,24,Other,Natalieview,Andorra,Silver,Books
CUST_000808,Megan Sandoval,dustinwilliams@example.com,362.297.3988x94132,2025-06-05,38,M,Andersonburgh,Brazil,Platinum,Electronics
CUST_000809,Pamela Mendoza,rachel85@example.org,665-857-9220x3004,2025-02-16,34,Other,Hickmanberg,Saint Kitts and Nevis,Platinum,Sports
CUST_000810,Lacey Morrow,phyllisbaxter@example.org,(813)575-6589,2024-02-03,79,Other,Courtneyfort,Afghanistan,Gold,Sports
CUST_000811,Jessica Drake,sherylgreen@example.com,+1-343-545-6631,2025-04-20,42,Other,Brandonborough,French Polynesia,Platinum,Sports
CUST_000812,Cheryl Russell,arthurwright@example.com,842.846.3104x379,2024-12-29,25,F,North Andreamouth,Russian Federation,Gold,Home
CUST_000813,Brenda Dalton,dmullins@example.org,+1-217-474-1743x0435,2023-11-20,57,M,Staceyburgh,Central African Republic,Gold,Sports
CUST_000814,Lisa Ramirez,cmorgan@example.com,001-723-832-8293x0202,2024-07-30,55,M,East Jamestown,Denmark,Silver,Books
CUST_000815,Craig Ortiz,sjones@example.org,+1-267-450-7627x99553,2023-12-27,25,M,Jasonland,Western Sahara,Gold,Electronics
CUST_000816,Susan Navarro,lisa23@example.org,242.302.8471,2024-05-04,29,F,East Dorothy,Bulgaria,Silver,Sports
